kernel,source,source_token,pipeline_status,linalg_ops,residual_loops,current_match,current_match_scope,remaining_linalg_after_match,remaining_loops_after_match,semantic_family,candidate_library,candidate_api,availability,coverage_scope,rationale,evidence_url,implementation_form,current_implementation_class,current_implementation_detail,counts_as_library_reuse,local_backend_status,compiler_gap
aten_gelu_cpu_tanh,aten/src/ATen/native/cpu/Activation.cpp,GeluKernelImpl,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_gemm_notrans_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_notrans_,pass,1,0,cublasSgemm_nn,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_gemm_transa_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transa_,pass,1,0,cublasSgemm_tn,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_gemm_transab_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transab_,pass,1,0,cublasSgemm_tt,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_gemm_transb_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transb_impl,pass,1,0,cublasSgemm_nt,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_geometric_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,geometric_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_glu,aten/src/ATen/native/cpu/Activation.cpp,glu_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_glu_backward,aten/src/ATen/native/cpu/Activation.cpp,glu_backward_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_glu_jvp,aten/src/ATen/native/cpu/Activation.cpp,glu_jvp_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_gradient_cpu,aten/src/ATen/native/ReduceOps.cpp,gradient_helper,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,finite_difference,CUB,DeviceAdjacentDifference plus boundary transform,PARTIAL_API,interior_and_boundary_stages,"the adjacent-difference primitive covers a stage, while centered and boundary formulas require composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_gradient_float_cpu,aten/src/ATen/native/ReduceOps.cpp,gradient_helper_float,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,finite_difference,CUB,DeviceAdjacentDifference plus boundary transform,PARTIAL_API,interior_and_boundary_stages,"the adjacent-difference primitive covers a stage, while centered and boundary formulas require composition",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_grid_sampler_2d_backward_cpu,aten/src/ATen/native/cpu/GridSamplerKernel.cpp,grid_sampler_2d_backward_cpu_kernel_impl,pass,4,4,"cudnnPointwiseGraph_f32,memset_zero_1D_f32",PARTIAL_STAGE_ONLY,0,4,resampling,NPP,nppiResize/nppiRemap,PARTIAL_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_grid_sampler_2d_cpu,aten/src/ATen/native/cpu/GridSamplerKernel.cpp,grid_sampler_2d_cpu_kernel_impl,pass,1,0,,NONE,1,0,resampling,NPP,nppiResize/nppiRemap,FULL_GENERIC_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_grid_sampler_2d_fallback_cpu,aten/src/ATen/native/GridSampler.cpp,_grid_sampler_2d_cpu_fallback,pass,1,0,,NONE,1,0,resampling,NPP,nppiResize/nppiRemap,FULL_GENERIC_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_grid_sampler_2d_quantized_cpu,aten/src/ATen/native/GridSampler.cpp,_grid_sampler_2d_cpu_quantized,pass,1,0,,NONE,1,0,resampling,NPP,nppiResize/nppiRemap,FULL_GENERIC_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_CONFIGURED_PRIMITIVE,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_grid_sampler_3d_backward_cpu,aten/src/ATen/native/GridSampler.cpp,grid_sampler_3d_backward_cpu_impl,pass,0,8,,NONE,0,8,resampling,NPP,nppiResize/nppiRemap,PARTIAL_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_grid_sampler_3d_cpu,aten/src/ATen/native/GridSampler.cpp,grid_sampler_3d_cpu_impl,pass,2,2,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,1,2,resampling,NPP,nppiResize/nppiRemap,FULL_GENERIC_API,whole_or_forward_stage,"NPP provides 2D resize/remap interpolation, but does not expose the matching backward operator",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_CONFIGURED_PRIMITIVE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_group_norm_backward_cpu,aten/src/ATen/native/cpu/group_norm_kernel.cpp,GroupNormBackwardKernelImpl,pass,4,3,,NONE,4,3,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_group_norm_cpu,aten/src/ATen/native/cpu/group_norm_kernel.cpp,GroupNormKernelImpl,pass,3,2,,NONE,3,2,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_gt,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,gt_kernel,pass,1,0,,NONE,1,0,pointwise,cuDNN,relational or MIN/MAX pointwise graph operation,FULL_GENERIC_API,whole,cuDNN has fixed relational and elementwise min/max pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_hardshrink,aten/src/ATen/native/cpu/Activation.cpp,hardshrink_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardsigmoid,aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardsigmoid_backward,aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_backward_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardswish,aten/src/ATen/native/cpu/Activation.cpp,hardswish_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardswish_backward,aten/src/ATen/native/cpu/Activation.cpp,hardswish_backward_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardtanh,aten/src/ATen/native/Activation.cpp,Tensor hardtanh,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hardtanh_backward,aten/src/ATen/native/cpu/Activation.cpp,hardtanh_backward_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_heaviside,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,heaviside_kernel,pass,1,0,,NONE,1,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_hermite_polynomial_h,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hermite_polynomial_h_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_hermite_polynomial_he,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hermite_polynomial_he_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_histogram_select_outer_bin_edges_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogram_select_outer_bin_edges_impl,pass,1,0,cudnnReduceMinMax_f32,COMPLETE_REWRITE_CANDIDATE,0,0,histogram_count,CUB,DeviceHistogram,FULL_GENERIC_API,whole,the extracted binning operation maps to a device histogram primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_histogramdd_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogramdd_kernel_impl,pass,1,1,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,0,1,histogram_count,CUB,DeviceHistogram,FULL_GENERIC_API,whole,the extracted binning operation maps to a device histogram primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_histogramdd_linear_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogramdd_linear_kernel_impl,pass,1,1,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,1,histogram_count,CUB,DeviceHistogram,FULL_GENERIC_API,whole,the extracted binning operation maps to a device histogram primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_host_softmax_backward_cpu,aten/src/ATen/native/SoftMax.cpp,host_softmax_backward,pass,2,1,"cublasSdot,cudnnPointwiseGraph_f32",PARTIAL_STAGE_ONLY,0,1,softmax,cuDNN,Softmax or pointwise+reduction graph,FULL_FIXED_API,whole,dense softmax is fixed-function; sparse/nested forms require layout composition,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_host_softmax_cpu,aten/src/ATen/native/SoftMax.cpp,host_softmax,pass,3,1,cudnnSoftmaxForwardOut_tensor,PARTIAL_STAGE_ONLY,0,1,softmax,cuDNN,Softmax or pointwise+reduction graph,FULL_FIXED_API,whole,dense softmax is fixed-function; sparse/nested forms require layout composition,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_hspmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,hspmm_out_sparse_cpu,pass,1,2,cusparseSpMM_COO_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_huber_backward,aten/src/ATen/native/cpu/PointwiseOpsKernel.cpp,huber_backward_cpu_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_huber_elementwise,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,huber_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_formula,cuDNN,multi-node pointwise graph,FULL_GENERIC_API,whole,"the formula is composed entirely from supported arithmetic, comparison, selection, and activation nodes",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_hypot,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hypot_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_i0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,i0_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_i0e,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,i0e_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_i1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,i1_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_i1e,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,i1e_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_ifftshift_cpu,aten/src/ATen/native/SpectralOps.cpp,fft_ifftshift,pass,1,0,,NONE,1,0,cyclic_shift,,none,NO_DIRECT_LIBRARY_API,none,a wraparound cyclic shift is not a cuTENSOR mode permutation,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_igamma,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,igamma_kernel,pass,1,0,,NONE,1,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
