kernel,fixture_source,fixture_token,coarse_native_cuda,audit_status,external_libraries,implementation_form,native_cuda_source,evidence_symbol,confidence,notes
aten_fused_sgd_cpu,aten/src/ATen/native/cpu/FusedSGDKernel.cpp,fused_sgd_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gamma_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_gamma_cpu,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gather_cpu,aten/src/ATen/native/cpu/ScatterGatherKernel.cpp,gather_cpu_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ScatterGatherKernel.cu,gather_cuda_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_gather_expanded_index_cpu,aten/src/ATen/native/cpu/ScatterGatherKernel.cpp,gather_expanded_index_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gcd_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,gcd_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/GcdLcmKernel.cu,gcd_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_ge,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ge_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/CompareKernels.cu,ge_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_gelu,aten/src/ATen/native/Activation.cpp,gelu,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gelu_backward_cpu_exact,aten/src/ATen/native/cpu/Activation.cpp,GeluBackwardKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gelu_backward_cpu_tanh,aten/src/ATen/native/cpu/Activation.cpp,GeluBackwardKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gelu_cpu_exact,aten/src/ATen/native/cpu/Activation.cpp,GeluKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gelu_cpu_tanh,aten/src/ATen/native/cpu/Activation.cpp,GeluKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gemm_notrans_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_notrans_,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_gemm_transa_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transa_,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_gemm_transab_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transab_,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_gemm_transb_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,gemm_transb_impl,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_geometric_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,geometric_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/DistributionGeometricKernel.cu,geometric_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_glu,aten/src/ATen/native/cpu/Activation.cpp,glu_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationGluKernel.cu,glu_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_glu_backward,aten/src/ATen/native/cpu/Activation.cpp,glu_backward_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_glu_jvp,aten/src/ATen/native/cpu/Activation.cpp,glu_jvp_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationGluKernel.cu,glu_jvp_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_gradient_cpu,aten/src/ATen/native/ReduceOps.cpp,gradient_helper,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_gradient_float_cpu,aten/src/ATen/native/ReduceOps.cpp,gradient_helper_float,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_grid_sampler_2d_backward_cpu,aten/src/ATen/native/cpu/GridSamplerKernel.cpp,grid_sampler_2d_backward_cpu_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_grid_sampler_2d_cpu,aten/src/ATen/native/cpu/GridSamplerKernel.cpp,grid_sampler_2d_cpu_kernel_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_grid_sampler_2d_fallback_cpu,aten/src/ATen/native/GridSampler.cpp,_grid_sampler_2d_cpu_fallback,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_grid_sampler_2d_quantized_cpu,aten/src/ATen/native/GridSampler.cpp,_grid_sampler_2d_cpu_quantized,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_grid_sampler_3d_backward_cpu,aten/src/ATen/native/GridSampler.cpp,grid_sampler_3d_backward_cpu_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_grid_sampler_3d_cpu,aten/src/ATen/native/GridSampler.cpp,grid_sampler_3d_cpu_impl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_group_norm_backward_cpu,aten/src/ATen/native/cpu/group_norm_kernel.cpp,GroupNormBackwardKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/group_norm_kernel.cu,GroupNormBackwardKernelImpl,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_group_norm_cpu,aten/src/ATen/native/cpu/group_norm_kernel.cpp,GroupNormKernelImpl,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/group_norm_kernel.cu,GroupNormKernelImpl,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_gt,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,gt_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/CompareKernels.cu,gt_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardshrink,aten/src/ATen/native/cpu/Activation.cpp,hardshrink_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardshrinkKernel.cu,hardshrink_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardsigmoid,aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardsigmoidKernel.cu,hardsigmoid_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardsigmoid_backward,aten/src/ATen/native/cpu/Activation.cpp,hardsigmoid_backward_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardsigmoidKernel.cu,hardsigmoid_backward_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardswish,aten/src/ATen/native/cpu/Activation.cpp,hardswish_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardswishKernel.cu,hardswish_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardswish_backward,aten/src/ATen/native/cpu/Activation.cpp,hardswish_backward_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardswishKernel.cu,hardswish_backward_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hardtanh,aten/src/ATen/native/Activation.cpp,Tensor hardtanh,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_hardtanh_backward,aten/src/ATen/native/cpu/Activation.cpp,hardtanh_backward_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/ActivationHardtanhKernel.cu,hardtanh_backward_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_heaviside,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,heaviside_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/StepKernel.cu,heaviside_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hermite_polynomial_h,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hermite_polynomial_h_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/hermite_polynomial_h.cu,hermite_polynomial_h_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hermite_polynomial_he,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hermite_polynomial_he_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/hermite_polynomial_he.cu,hermite_polynomial_he_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_histogram_select_outer_bin_edges_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogram_select_outer_bin_edges_impl,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_histogramdd_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogramdd_kernel_impl,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_histogramdd_linear_cpu,aten/src/ATen/native/cpu/HistogramKernel.cpp,histogramdd_linear_kernel_impl,no,NO_DIRECT_CUDA_COUNTERPART,,NO_DIRECT_CUDA_COUNTERPART,,,MEDIUM,The existing exhaustive CUDA-availability audit found no direct counterpart; a public ATen composition may still execute on CUDA.
aten_host_softmax_backward_cpu,aten/src/ATen/native/SoftMax.cpp,host_softmax_backward,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_host_softmax_cpu,aten/src/ATen/native/SoftMax.cpp,host_softmax,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,CUDA_PATH_REVIEWED_NO_EXTERNAL_EVIDENCE,,,MEDIUM,"CUDA support is reported and the reverse audit of cuBLAS/cuDNN/cuSPARSE/cuSOLVER/cuFFT/CUB/Thrust/CUTLASS call sites found no route for this fixture. The exact CUDA symbol is not yet pinned, so this is weaker than a direct dispatch trace."
aten_hspmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,hspmm_out_sparse_cpu,yes,EXTERNAL_LIBRARY,cuSPARSE,MIXED_EXTERNAL_AND_ATEN_KERNELS,aten/src/ATen/native/sparse/cuda/SparseCUDATensorMath.cu|aten/src/ATen/native/sparse/cuda/SparseBlasImpl.cpp,cusparseSpMM,HIGH,The hybrid sparse result path prepares sparse metadata and delegates the dense product to cuSPARSE.
aten_huber_backward,aten/src/ATen/native/cpu/PointwiseOpsKernel.cpp,huber_backward_cpu_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/PointwiseOpsKernel.cu,huber_backward_cuda_kernel,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_huber_elementwise,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,huber_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/BinaryMiscOpsKernels.cu,huber_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_hypot,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,hypot_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/BinaryGeometricKernels.cu,hypot_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
aten_i0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,i0_kernel,yes,NO_EXTERNAL_LIBRARY_CALL_FOUND,,ATEN_CUDA_KERNEL,aten/src/ATen/native/cuda/UnarySpecialOpsKernel.cu|aten/src/ATen/native/cuda/modified_bessel_i0.cu,i0_kernel_cuda|modified_bessel_i0_kernel_cuda,HIGH,The exact CUDA dispatch counterpart is pinned and its implementation contains no computational external-library call. Header-only utility types such as thrust::pair are not counted as library algorithms.
