kernel,upstream_source,upstream_token,benchmark_api,native_cuda_source,native_cuda_token,native_cuda_provenance,comparability,legal_ratio,semantic_note,shape,adjudication_source,dtype,shape_selection,shape_selection_note,gpu_status,cpu_status,cpu_orin_status,timing_scope
aten_standard_gamma_grad_cpu,aten/src/ATen/native/Distributions.cpp,_standard_gamma_grad_cpu,torch.standard_gamma_grad,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,RNG_OR_FORMULA_SCOPE_MISMATCH,no,recipe and fixture disagree on random generation versus transform scope or on the implemented distribution formula,N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sum,aten/src/ATen/native/ReduceOps.cpp,sum,torch.sum,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",M=65536_N=64,built_in_provenance_rule,f64,EXPLICIT_STRUCTURED_SHAPE,full segmented CUB f64 sum reduction,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sum_cpu_backend,aten/src/ATen/native/cpu/SumKernel.cpp,sum_kernel_impl,torch.sum_cpu_backend,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",K=4095_R=1024,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sumproduct_pair_cpu,aten/src/ATen/native/Linear.cpp,sumproduct_pair,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,B=70_K=282_M=141_N=211,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_tan,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,tan_kernel,torch.tan,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_tanh,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,tanh_kernel,torch.tanh,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_tanh_backward,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,tanh_backward_kernel,torch.ops.aten.tanh_backward,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_threshold_backward,aten/src/ATen/native/cpu/Activation.cpp,threshold_kernel,torch.threshold,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe threshold 0 differs from fixture 0.35,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,cuDNN ReLU-backward numeric mask,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_topk_cpu,aten/src/ATen/native/cpu/SortingKernel.cpp,topk_kernel,torch.topk,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",K=4095_R=1024_TOP=512,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_trace_cpu,aten/src/ATen/native/ReduceOps.cpp,trace_cpu,torch.trace,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=2047,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_transform_bias_rescale_qkv_cpu,aten/src/ATen/native/cpu/NativeMultiheadAttnKernel.cpp,transform_bias_rescale_qkv_kernel_impl,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,B=8_S=512_H=16_D=64,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,three full QKV slice-bias-permute stages through cuDNN OpTensor,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_transpose_copy,aten/src/ATen/native/TensorShape.cpp,transpose,torch.transpose_copy,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",M=2365_N=1774,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_trilinear_cpu,aten/src/ATen/native/Linear.cpp,_trilinear,torch.trilinear,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe calls bilinear; fixture is a three-input contraction,B=65_I=131_J=163_K=196,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_trunc,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,trunc_kernel,torch.trunc,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_unbind_copy_cpu,aten/src/ATen/native/TensorShape.cpp,unbind_copy_int_out,torch.unbind_copy,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,LAYOUT_OR_STORAGE_PROXY,no,"recipe measures related dense/complex value arithmetic but layout, materialization, or container semantics differ",B=512_N=8192,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_unfolded2d_copy_cpu,aten/src/ATen/native/cpu/Unfold2d.cpp,unfolded2d_copy_kernel,torch.unfolded2d_copy,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",C=11_H=46_KH=17_KW=17_OH=34_OW=34_W=46,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_uniform_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,uniform_kernel,torch.uniform,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,RNG_OR_FORMULA_SCOPE_MISMATCH,no,recipe and fixture disagree on random generation versus transform scope or on the implemented distribution formula,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full graph,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_upsample_bilinear2d,aten/src/ATen/native/UpSampleBilinear2d.cpp,upsample_bilinear2d,torch.upsample_bilinear2d,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe geometry/coordinate convention differs from fixture,B=4096_C=3_H=4_W=4,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full cuDNN bilinear 2x resample,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_vector_norm_out_cpu,aten/src/ATen/native/LinearAlgebra.cpp,linalg_vector_norm_out,torch.norm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",C=2897_R=1448,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_weight_norm_backward_cpu,aten/src/ATen/native/cpu/WeightNormKernel.cpp,weight_norm_backward_kernel,torch.ops.aten._weight_norm_interface_backward,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",C=1024_S=4095,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_xor_sum_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,xor_sum_kernel_impl,torch.xor_sum,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe uses logical any; fixture uses integer XOR,K=2897_R=1448,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_zeros_cpu,aten/src/ATen/native/TensorFactories.cpp,zeros_symint,torch.zeros,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
